50,2,Collaborative,389,13848
250,10,Acknowledged,672,32382
250,10,Acknowledged,790,35322
250,10,Acknowledged,846,36372
250,10,Acknowledged,889,39690
250,10,Acknowledged,901,37296
250,10,Acknowledged,948,41664
250,10,Acknowledged,866,37842
250,10,Acknowledged,835,36414
250,10,Acknowledged,873,38430
250,25,Collaborative,202,23800
250,25,Collaborative,229,26050
250,25,Collaborative,243,26600
250,25,Collaborative,293,33200
250,25,Collaborative,282,30600
250,25,Collaborative,238,24250
250,25,Collaborative,295,35750
250,25,Collaborative,236,20150
250,25,Collaborative,257,23800
250,25,Collaborative,224,17350
250,25,Acknowledged,860,47388
250,25,Acknowledged,1522,82500
250,25,Acknowledged,1759,96492
250,25,Acknowledged,1802,90684
250,25,Acknowledged,2186,112992
250,25,Acknowledged,2004,114312
250,25,Acknowledged,2149,114972
250,25,Acknowledged,2377,103752
250,25,Acknowledged,1693,48576
250,25,Acknowledged,1842,50688
250,50,Collaborative,282,24500
250,50,Collaborative,320,30100
250,50,Collaborative,397,39200
250,50,Collaborative,438,38100
250,50,Collaborative,410,33800
250,50,Collaborative,398,31500
250,50,Collaborative,393,27600
250,50,Collaborative,371,23800
250,50,Collaborative,396,26000
250,50,Collaborative,384,25100
250,50,Acknowledged,2219,130566
250,50,Acknowledged,2987,168918
250,50,Acknowledged,3239,165534
250,50,Acknowledged,4152,205296
250,50,Acknowledged,4000,190914
250,50,Acknowledged,4248,232086
250,50,Acknowledged,4068,203322
250,50,Acknowledged,4311,220806
250,50,Acknowledged,3861,95034
250,50,Acknowledged,3500,95034
50,2,Collaborative,291,14240
50,2,Collaborative,157,14160
50,2,Collaborative,160,15472
50,2,Collaborative,171,15032
50,2,Collaborative,178,16048
50,2,Collaborative,156,14656
50,5,Collaborative,273,13680
50,5,Collaborative,155,18720
50,5,Collaborative,161,16420
50,5,Collaborative,174,16160
50,5,Collaborative,164,15940
50,5,Collaborative,163,17270
50,5,Collaborative,136,14010
50,5,Collaborative,163,17120
50,5,Collaborative,140,14950
50,5,Collaborative,143,15910
50,5,Acknowledged,518,20400
50,5,Acknowledged,506,23060
50,5,Acknowledged,548,21560
50,5,Acknowledged,624,24000
50,5,Acknowledged,620,25640
50,5,Acknowledged,601,22320
50,5,Acknowledged,597,21680
50,5,Acknowledged,609,20880
50,5,Acknowledged,639,23520
50,5,Acknowledged,658,25380
50,20,Collaborative,184,20040
50,20,Collaborative,188,18960
50,20,Collaborative,225,23480
50,20,Collaborative,244,24640
50,20,Collaborative,248,24160
50,20,Collaborative,237,23200
50,20,Collaborative,246,25920
50,20,Collaborative,251,25400
50,20,Collaborative,229,19040
50,20,Collaborative,233,18880
50,20,Acknowledged,1050,55080
50,20,Acknowledged,1327,68340
50,20,Acknowledged,1407,75276
50,20,Acknowledged,1743,82212
50,20,Acknowledged,2051,96186
50,20,Acknowledged,1964,86088
50,20,Acknowledged,1935,96288
50,20,Acknowledged,1863,98532
50,20,Acknowledged,1771,90576
50,20,Acknowledged,1794,94248
50,50,Collaborative,336,27200
50,50,Collaborative,381,34400
50,50,Collaborative,444,40300
50,50,Collaborative,491,41500
50,50,Collaborative,488,40000
50,50,Collaborative,466,32900
50,50,Collaborative,448,26200
50,50,Collaborative,430,26200
50,50,Collaborative,443,26200
50,50,Collaborative,445,26200
50,50,Acknowledged,2712,121260
50,50,Acknowledged,3094,160740
50,50,Acknowledged,3588,175968
50,50,Acknowledged,4595,197964
50,50,Acknowledged,4819,211500
50,50,Acknowledged,4702,236880
50,50,Acknowledged,4529,225036
50,50,Acknowledged,4478,220524
50,50,Acknowledged,4698,248160
50,50,Acknowledged,4237,121260
100,5,Collaborative,128,14530
100,5,Collaborative,135,15500
100,5,Collaborative,149,16630
100,5,Collaborative,139,15930
100,5,Collaborative,165,20010
100,5,Collaborative,143,16440
100,5,Collaborative,147,16750
100,5,Collaborative,167,19620
100,5,Collaborative,159,18310
100,5,Collaborative,150,15920
100,5,Acknowledged,407,18960
100,5,Acknowledged,507,22220
100,5,Acknowledged,543,23900
100,5,Acknowledged,561,22340
100,5,Acknowledged,594,23280
100,5,Acknowledged,592,22840
100,5,Acknowledged,591,23240
100,5,Acknowledged,630,26580
100,5,Acknowledged,584,23400
100,5,Acknowledged,580,23040
100,20,Collaborative,193,21760
100,20,Collaborative,211,20760
100,20,Collaborative,221,21520
100,20,Collaborative,255,25640
100,20,Collaborative,258,27440
100,20,Collaborative,246,24000
100,20,Collaborative,236,21280
100,20,Collaborative,229,18840
100,20,Collaborative,222,16320
100,20,Collaborative,221,16160
100,20,Acknowledged,850,50694
100,20,Acknowledged,1513,82008
100,20,Acknowledged,1437,77316
100,20,Acknowledged,1754,79662
100,20,Acknowledged,1682,76398
100,20,Acknowledged,1867,91086
100,20,Acknowledged,2018,101490
100,20,Acknowledged,2252,104346
100,20,Acknowledged,2058,96288
100,20,Acknowledged,2153,55151
100,50,Collaborative,369,27300
100,50,Collaborative,384,32100
100,50,Collaborative,456,39500
100,50,Collaborative,486,39700
100,50,Collaborative,456,36000
100,50,Collaborative,409,24700
100,50,Collaborative,441,24000
100,50,Collaborative,445,24000
100,50,Collaborative,453,24000
100,50,Collaborative,408,24000
100,50,Acknowledged,1789,85728
100,50,Acknowledged,3359,160740
100,50,Acknowledged,3550,167508
100,50,Acknowledged,4516,216858
100,50,Acknowledged,5309,252390
100,50,Acknowledged,5724,247314
100,50,Acknowledged,5644,256902
100,50,Acknowledged,5102,231240
100,50,Acknowledged,4497,103776
100,50,Acknowledged,4474,103776
150,5,Collaborative,132,16720
150,5,Collaborative,137,15440
150,5,Collaborative,139,15370
150,5,Collaborative,153,16200
150,5,Collaborative,145,16720
150,5,Collaborative,151,16210
150,5,Collaborative,142,16530
150,5,Collaborative,160,17260
150,5,Collaborative,158,18110
150,5,Collaborative,157,16360
150,5,Acknowledged,429,17300
150,5,Acknowledged,592,22420
150,5,Acknowledged,586,24080
150,5,Acknowledged,622,24220
150,5,Acknowledged,656,25920
150,5,Acknowledged,824,22440
150,5,Acknowledged,819,24720
150,5,Acknowledged,715,24500
150,5,Acknowledged,682,24900
150,5,Acknowledged,884,25840
150,20,Collaborative,217,19440
150,20,Collaborative,263,19840
150,20,Collaborative,290,23840
150,20,Collaborative,275,27120
150,20,Collaborative,285,23160
150,20,Collaborative,266,25840
150,20,Collaborative,330,27600
150,20,Collaborative,285,21400
150,20,Collaborative,277,19840
150,20,Collaborative,283,18160
150,20,Acknowledged,1363,58956
150,20,Acknowledged,1434,68646
150,20,Acknowledged,1521,77520
150,20,Acknowledged,1617,81804
150,20,Acknowledged,2047,93738
150,20,Acknowledged,1855,92514
150,20,Acknowledged,1841,92616
150,20,Acknowledged,1777,99144
150,20,Acknowledged,1684,89148
150,20,Acknowledged,1529,44880
150,50,Collaborative,312,29200
150,50,Collaborative,383,34800
150,50,Collaborative,417,38600
150,50,Collaborative,463,41900
150,50,Collaborative,461,38400
150,50,Collaborative,440,31700
150,50,Collaborative,426,26600
150,50,Collaborative,421,25800
150,50,Collaborative,425,25800
150,50,Collaborative,422,25800
150,50,Acknowledged,1972,90240
150,50,Acknowledged,2997,153972
50,5,Collaborative,274,13680
50,5,Collaborative,154,15370
50,5,Collaborative,150,15580
50,5,Collaborative,167,16420
50,5,Collaborative,163,17010
50,5,Acknowledged,570,20400
50,5,Acknowledged,498,22860
50,5,Acknowledged,525,21880
50,5,Acknowledged,524,21560
50,5,Acknowledged,573,23000
50,20,Collaborative,185,20040
50,20,Collaborative,192,20640
50,20,Collaborative,205,24160
50,20,Collaborative,225,23480
50,20,Collaborative,246,25080
50,20,Acknowledged,1018,55080
50,20,Acknowledged,1218,68952
50,20,Acknowledged,1224,64872
50,20,Acknowledged,1371,75276
50,20,Acknowledged,1952,93432
50,50,Collaborative,335,27200
50,50,Collaborative,385,33400
50,50,Collaborative,388,34800
50,50,Collaborative,432,40300
50,50,Collaborative,486,43800
50,50,Acknowledged,2573,121260
50,50,Acknowledged,3007,164688
50,50,Acknowledged,3451,188940
50,50,Acknowledged,3481,175968
50,50,Acknowledged,4298,198528
100,5,Collaborative,127,14530
100,5,Collaborative,125,15670
100,5,Collaborative,139,16220
100,5,Collaborative,144,16630
100,5,Collaborative,148,16770
100,5,Acknowledged,397,18960
100,5,Acknowledged,448,20620
100,5,Acknowledged,504,20580
100,5,Acknowledged,527,23900
100,5,Acknowledged,547,22420
100,20,Collaborative,192,21760
100,20,Collaborative,201,20440
100,20,Collaborative,221,22960
100,20,Collaborative,222,21520
100,20,Collaborative,248,23920
100,20,Acknowledged,825,50694
100,20,Acknowledged,1254,78540
100,20,Acknowledged,1436,77112
100,20,Acknowledged,1373,77316
100,20,Acknowledged,1639,78132
100,50,Collaborative,340,27300
100,50,Collaborative,415,37900
100,50,Collaborative,376,34700
100,50,Collaborative,419,39500
100,50,Collaborative,479,42200
100,50,Acknowledged,1617,85728
100,50,Acknowledged,3086,183018
100,50,Acknowledged,3426,183018
100,50,Acknowledged,3368,167508
100,50,Acknowledged,4401,210936
150,5,Collaborative,133,16720
150,5,Collaborative,122,14060
150,5,Collaborative,150,16410
150,5,Collaborative,137,15370
150,5,Collaborative,153,17230
150,5,Acknowledged,409,17300
150,5,Acknowledged,437,20880
150,5,Acknowledged,488,21260
150,5,Acknowledged,513,24080
150,5,Acknowledged,546,22020
150,20,Collaborative,182,19440
150,20,Collaborative,209,21360
150,20,Collaborative,201,22080
150,20,Collaborative,218,23840
150,20,Collaborative,232,24280
150,20,Acknowledged,1008,58956
150,20,Acknowledged,1075,64872
150,20,Acknowledged,1307,64872
150,20,Acknowledged,1370,77520
150,20,Acknowledged,1564,76602
150,50,Collaborative,321,29200
150,50,Collaborative,354,31300
150,50,Collaborative,390,38200
150,50,Collaborative,410,38600
150,50,Collaborative,482,44600
150,50,Acknowledged,1925,90240
150,50,Acknowledged,2860,166662
150,50,Acknowledged,3086,168918
150,50,Acknowledged,3349,166662
150,50,Acknowledged,4073,195144
200,5,Collaborative,123,14460
200,5,Collaborative,138,17720
200,5,Collaborative,145,17400
200,5,Collaborative,141,16240
200,5,Collaborative,154,18000
200,5,Acknowledged,386,18780
200,5,Acknowledged,442,20700
200,5,Acknowledged,490,21320
200,5,Acknowledged,524,22320
200,5,Acknowledged,566,25280
200,20,Collaborative,200,23960
200,20,Collaborative,200,20600
200,20,Collaborative,189,18560
200,20,Collaborative,210,20160
200,20,Collaborative,257,24800
200,20,Acknowledged,973,54060
200,20,Acknowledged,1021,59772
200,20,Acknowledged,1181,64668
200,20,Acknowledged,1330,78438
200,20,Acknowledged,1670,90882
200,50,Collaborative,312,27100
200,50,Collaborative,357,32900
200,50,Collaborative,377,34100
200,50,Collaborative,397,37200
200,50,Collaborative,464,43500
200,50,Acknowledged,1680,95598
200,50,Acknowledged,2517,139872
200,50,Acknowledged,3048,168072
200,50,Acknowledged,3245,173994
200,50,Acknowledged,4334,209808
250,5,Collaborative,114,14210
250,5,Collaborative,121,14820
250,5,Collaborative,146,18020
250,5,Collaborative,145,17230
250,5,Collaborative,139,15940
250,5,Acknowledged,383,18250
250,5,Acknowledged,524,23900
250,5,Acknowledged,476,22400
250,5,Acknowledged,515,23500
250,5,Acknowledged,537,22360
250,20,Collaborative,178,20280
250,20,Collaborative,219,25800
250,20,Collaborative,196,22480
250,20,Collaborative,244,25720
250,20,Collaborative,263,29360
250,20,Acknowledged,974,55080
250,20,Acknowledged,1151,68748
250,20,Acknowledged,1176,68646
250,20,Acknowledged,1408,80580
250,20,Acknowledged,1541,73746
250,50,Collaborative,378,35600
250,50,Collaborative,364,34600
250,50,Collaborative,370,35800
250,50,Collaborative,399,38000
250,50,Collaborative,470,45400
250,50,Acknowledged,1738,95880
250,50,Acknowledged,2470,140718
250,50,Acknowledged,2810,147486
250,50,Acknowledged,3413,184992
250,50,Acknowledged,4286,217140
50,5,Collaborative,309,13680
50,5,Collaborative,174,15370
50,5,Collaborative,179,15580
50,5,Collaborative,171,16420
50,5,Collaborative,170,17010
50,5,Acknowledged,558,20400
50,5,Acknowledged,545,22860
50,5,Acknowledged,572,21880
50,5,Acknowledged,607,21560
50,5,Collaborative,314,13680
50,5,Collaborative,169,15370
50,5,Collaborative,159,15580
50,5,Collaborative,167,16420
50,5,Collaborative,165,17010
50,5,Collaborative,369,13680
50,5,Collaborative,170,15370
50,5,Collaborative,148,15580
50,5,Collaborative,168,16420
50,5,Collaborative,153,17010
50,5,Acknowledged,545,20400
50,5,Collaborative,294,13680
50,5,Collaborative,167,15370
50,5,Collaborative,171,15580
50,5,Collaborative,179,16420
50,5,Collaborative,173,17010
50,5,Acknowledged,578,20400
50,5,Acknowledged,515,22860
50,5,Acknowledged,515,21880
50,5,Acknowledged,526,21560
50,5,Acknowledged,580,23000
50,20,Collaborative,186,20040
50,20,Collaborative,202,20640
50,20,Collaborative,207,24160
50,20,Collaborative,226,23480
50,20,Collaborative,243,25080
50,20,Acknowledged,1087,55080
50,20,Acknowledged,1279,68952
50,20,Acknowledged,1220,64872
50,20,Acknowledged,1379,75276
50,20,Acknowledged,1958,93432
50,50,Collaborative,342,27200
50,50,Collaborative,382,33400
50,50,Collaborative,400,34800
50,50,Collaborative,438,40300
50,50,Collaborative,501,43800
50,50,Acknowledged,2602,121260
50,50,Acknowledged,3267,164688
50,50,Acknowledged,3679,188940
50,50,Acknowledged,3494,175968
50,50,Acknowledged,4532,198528
100,5,Collaborative,133,14530
100,5,Collaborative,135,15670
100,5,Collaborative,144,16220
100,5,Collaborative,156,16630
100,5,Collaborative,154,16770
100,5,Acknowledged,415,18960
100,5,Acknowledged,446,20620
100,5,Acknowledged,514,20580
100,5,Acknowledged,536,23900
100,5,Acknowledged,568,22420
100,20,Collaborative,271,21760
100,20,Collaborative,326,20440
100,20,Collaborative,231,22960
100,20,Collaborative,228,21520
100,20,Collaborative,264,23920
100,20,Acknowledged,813,50694
50,5,Collaborative,274,13680
50,5,Collaborative,159,15370
50,5,Collaborative,153,15580
50,5,Collaborative,159,16420
50,5,Collaborative,157,17010
50,5,Acknowledged,534,20400
50,5,Acknowledged,435,22860
50,5,Acknowledged,447,21880
